Age,Education,Marital Status,Parental Status,Children,Income,Total_Spending,Days_as_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,NumWebVisitsMonth,cluster
52,2,0,1,1,64713,602,4460,11,180,60,241,13,54,54,5,5,7,2,0,4,1
45,3,1,1,1,27889,26,4677,42,14,0,4,0,0,8,1,1,2,1,0,6,0
62,0,0,0,0,22123,102,4412,77,3,3,24,34,7,31,2,1,3,1,0,5,0
51,2,1,1,2,51381.5,97,4801,82,71,1,16,0,0,9,2,1,3,4,0,8,0
68,3,1,1,1,51381.5,207,4689,83,161,0,22,0,0,24,4,1,4,2,0,6,0
49,2,1,1,1,27803,176,4990,40,8,26,46,38,9,49,3,0,4,2,0,8,0
67,2,0,1,1,51381.5,450,4572,95,264,0,21,12,6,126.5,6,1,5,3,0,7,1
62,2,1,1,1,51651,433,4917,32,293,6,23,13,6,92,6,2,5,4,0,8,1
34,2,1,0,0,68487,1366,4850,48,758,12,385,33,81,89,9,7,13,1,0,4,2
79,3,0,0,0,51381.5,1564,4560,75,532,81,490,120.5,81,126,5,5,11,1,1,1,2
53,2,1,1,1,56796,1001,4816,24,656,38,161,62,47,37,8,9,7,3,0,7,1
30,1,1,0,0,87000,961,4879,61,196,25,556,67,17,49,4,6,7,1,0,2,2
63,2,1,1,1,79823,1518,4408,6,835,73,380,114,73,43,6,9,7,1,1,2,2
42,2,0,1,1,30828,56,4586,16,16,11,15,2,0,12,1,1,4,2,0,3,0
51,3,1,1,1,34109,22,4553,39,9,1,5,2,1,4,0,0,3,1,0,4,0
48,3,0,1,2,53367,400,4620,2,229,7,140,10,3,11,5,1,8,7,0,7,1
53,0,1,0,0,22390,26,4569,49,0,1,4,15,1,5,1,0,2,1,0,7,0
46,2,1,1,1,71322,350,4376,31,121,24,124,24,15,42,4,1,7,1,0,2,1
29,2,0,0,0,79244,1216,4875,58,471,81,125,120.5,61,126.5,4,10,7,1,2,1,2
73,3,1,1,1,49912,874,4978,5,520,8,223,32,49,42,10,5,7,4,1,8,1
72,4,1,1,2,48699,40,4722,90,26,1,10,2,0,1,1,0,3,1,0,5,0
47,2,1,0,0,80144,1367,4590,47,240,81,445,120.5,81,108,3,7,8,1,0,1,2
66,2,0,1,2,54252,264,4715,25,178,4,26,8,4,44,4,1,5,5,0,6,1
46,3,1,1,1,81929,2053,4956,60,1225,55,278,49,0,126.5,4,4,10,2,2,6,1
47,2,1,1,1,76068,1376,4895,67,1115,12,128,33,12,76,2,3,4,1,2,6,1
46,3,1,1,2,53204,45,4419,40,29,0,8,2,0,6,1,0,3,1,0,4,0
73,4,1,1,1,67911,976,4356,63,529,0,356,63,28,0,6,7,11,3,0,3,1
38,1,1,1,1,14796,51,4968,1,13,3,8,7,4,16,1,0,3,2,0,9,0
48,4,1,1,1,78128,1264,4448,89,934,24,230,16,24,36,8,4,6,2,2,3,2
50,0,1,0,0,14188,75,4804,40,2,7,11,16,12,27,2,0,4,1,0,6,0
36,0,1,1,1,20425,57,4926,5,4,12,5,3,16,17,2,0,3,2,0,7,0
60,3,1,1,1,58646,140,4702,3,62,1,44,6,5,22,2,1,4,1,0,4,0
52,2,0,1,1,72967,497,4879,1,158,35,179,0,0,125,7,2,8,2,1,5,1
73,3,1,1,1,48150,266,4704,24,173,2,39,3,2,47,5,1,4,3,0,7,1
61,2,0,0,0,82332,2006,4968,89,830,59,556,51,79,19,5,3,12,1,1,2,2
67,2,0,1,2,58275,615,4710,48,189,10,253,56,43,64,8,2,7,6,0,7,1
41,4,1,0,0,44953,1021,4873,31,728,17,133,11,8,124,7,3,13,1,1,6,2
69,2,1,1,2,34587,22,4362,68,7,2,9,2,0,2,1,0,3,2,0,4,0
48,3,1,1,1,43018,133,4558,46,35,4,17,7,6,64,2,2,2,1,0,5,0
68,3,1,1,1,45736,437,4658,92,188,3,180,20,3,43,7,1,6,5,0,7,1
53,3,1,1,1,66476,1013,4525,80,742,28,152,25,9,57,6,8,10,2,0,4,1
41,1,1,1,1,27733,57,4625,16,0,7,5,26,2,17,2,0,3,2,0,7,0
70,4,1,1,1,69805,1038,4477,50,750,71,174,13,10,20,6,8,11,2,0,2,1
60,3,0,0,0,72217,1573,4763,93,816,42,450,55,56,126.5,3,10,8,1,0,2,2
51,2,0,1,1,25818,28,4937,51,5,2,8,2,2,9,0,1,2,1,0,7,0
46,3,1,1,1,37509,123,4973,24,37,5,56,12,8,5,3,0,4,2,0,7,0
46,1,1,1,2,25176,13,4641,79,4,0,4,0,0,5,1,0,2,1,0,7,0
42,2,1,1,1,43586,132,4986,26,99,2,11,4,0,16,3,0,4,3,0,8,0
66,1,1,1,1,53230,732,5013,86,176,72,98,120.5,21,126.5,5,2,12,4,0,5,1
65,2,1,1,2,50116,66,4327,68,54,0,10,0,0,2,1,0,4,2,1,5,0
50,2,1,0,0,84906,1631,4586,98,997,15,414,99,30,76,5,6,12,1,3,2,2
56,2,1,1,1,61286,608,4649,34,356,0,107,19,9,117,7,1,8,2,0,5,1
36,4,1,0,0,82333,1822,4774,60,1225,0,359,46,81,17,4,3,10,1,1,2,2
57,4,1,0,0,65220,1282,4982,3,890,63,292,0,25,12,8,4,7,4,0,6,1
48,2,1,1,3,33590,8,4556,65,4,0,2,0,0,2,1,0,2,1,0,7,0
46,2,0,1,1,30992,43,4751,83,17,0,14,7,3,2,1,0,3,1,0,7,0
46,3,0,0,0,72309,1931,4793,64,960,0,556,50,38,0,5,6,8,1,1,3,2
73,4,1,0,0,117416.25,8,4622,85,2,1,2,1,1,1,0,0,0,0,0,0,0
42,0,1,1,1,16005,103,5002,69,1,3,2,20,30,47,2,1,2,3,0,8,0
65,3,0,0,0,65487,1169,4488,48,240,67,500,120.5,0,126.5,3,5,6,3,0,2,2
57,2,1,1,1,58692,395,4402,21,301,11,61,4,7,11,8,2,4,1,0,7,1
53,2,0,1,2,40590,258,4588,30,154,0,50,6,11,37,3,4,3,5,1,6,1
52,2,0,1,1,20587,25,4367,39,2,3,6,4,1,9,1,1,2,1,0,7,0
68,3,0,1,1,62637,185,4438,76,104,12,48,4,12,5,2,2,5,1,0,2,0
56,3,0,1,2,29435,180,5010,11,70,3,37,4,2,64,3,2,2,4,0,9,0
48,2,0,1,1,19346,22,4468,26,2,0,9,3,6,2,1,0,3,1,0,8,0
51,2,1,1,2,35788,44,4475,34,23,2,11,3,1,4,2,0,3,2,0,6,0
54,2,0,1,2,36997,94,4831,72,43,4,12,8,0,27,2,1,4,5,0,5,0
65,2,1,0,0,23539,81,4439,13,4,24,11,16,1,25,2,0,4,1,0,6,0
49,2,0,1,1,65333,798,4481,58,654,7,92,0,15,30,9,4,8,7,2,6,1
65,2,0,0,0,78499,1334,4536,12,912,72,170,47,36,97,11,3,4,1,1,4,2
51,4,1,1,1,29732,38,4414,23,25,0,8,0,1,4,2,0,2,1,0,9,0
62,3,1,1,3,41275,61,4415,33,24,4,22,0,2,9,3,1,3,4,0,5,0
49,4,1,1,2,63516,300,4676,30,141,11,114,15,14,5,4,1,7,4,0,5,1
60,4,1,1,1,42769,88,4578,15,71,0,13,3,1,0,1,1,4,2,0,4,0
64,3,1,1,2,49572,54,4514,25,35,1,16,0,1,1,2,0,3,2,0,7,0
50,2,1,0,0,69209,1782,4968,4,496,32,556,120.5,48,126.5,5,3,6,2,1,4,2
46,2,1,1,1,17148,68,4470,80,9,9,11,13,10,16,3,1,3,4,0,8,0
53,2,0,1,2,40590,258,4588,30,154,0,50,6,11,37,3,4,3,5,1,6,1
46,3,1,1,1,30560,31,4685,6,9,1,5,4,5,7,1,0,3,1,0,7,0
39,1,1,1,1,32146,66,4366,16,26,3,23,4,7,3,2,0,4,2,0,6,0
58,1,0,1,2,41713,174,4379,57,77,8,44,10,10,25,3,1,4,5,0,6,0
47,3,1,1,1,34176,28,4476,9,11,2,7,4,2,2,1,0,3,1,0,3,0
67,4,1,1,1,58482,731,4427,59,576,7,115,19,7,7,7,4,9,2,1,6,1
57,2,0,1,1,59686,274,4473,78,89,15,89,34,42,5,4,1,6,1,0,4,1
58,4,1,1,1,60896,1701,4944,90,1013,30,399,60,46,126.5,9,10,4,3,0,6,1
42,2,1,1,1,62994,312,4435,74,224,12,48,4,12,12,6,2,4,1,0,6,1
65,2,1,1,1,47320,414,4650,10,200,19,111,50,15,19,5,1,8,6,0,6,1
73,1,0,0,0,74859,1565,4709,63,570,73,556,120.5,81,73,6,5,11,1,1,3,2
30,0,0,1,1,15253,29,4562,13,1,3,3,8,1,13,1,0,3,2,0,7,0
48,4,0,1,1,31560,94,4688,98,62,1,20,4,0,7,2,1,3,2,0,8,0
68,2,0,1,1,72071,1338,4818,4,531,69,300,120.5,81,126.5,5,4,8,3,0,2,2
32,3,0,0,0,91172,1092,4777,94,162,28,556,0,28,56,4,3,7,0,4,3,2
38,2,1,0,0,90000,1479,4506,91,675,81,133,94,81,126.5,4,8,5,1,3,1,2
41,2,0,1,2,41967,54,4536,66,23,4,10,0,2,15,1,0,3,1,0,4,0
57,2,0,1,1,69263,568,4434,14,492,5,32,13,5,21,9,1,7,1,1,6,1
52,1,0,0,0,65706,1199,4684,77,918,10,129,13,0,126.5,11,3,12,1,3,7,2
47,2,1,1,1,60934,873,4481,41,224,81,155,120.5,81,54,6,4,11,2,0,4,2
71,2,1,1,1,71965,1213,4653,21,572,19,286,50,38,126.5,6,3,5,3,0,3,1
67,2,1,1,1,65210,731,4429,25,626,0,70,0,7,28,9,3,8,2,2,6,1
47,4,1,0,0,79174,2043,4852,2,1074,37,518,120.5,81,126.5,5,6,7,1,2,2,2
55,3,0,0,0,81380,1893,4872,51,741,68,556,120.5,68,103,4,2,10,1,0,2,2
49,4,0,1,1,48432,424,4937,3,322,3,50,4,3,42,7,1,6,5,0,8,1
51,2,1,1,1,52914,575,4856,32,254,10,44,30,10,126.5,7,3,3,2,1,7,1
67,2,1,1,1,38946,257,4566,84,116,6,82,6,6,41,3,1,6,2,0,5,1
48,2,1,1,1,26067,56,4555,49,22,2,18,0,2,12,3,0,3,3,0,8,0
50,4,1,1,1,44325,542,4797,69,516,0,21,0,0,5,8,2,7,4,1,8,1
58,2,1,0,0,42523,125,4385,96,14,36,11,3,26,35,1,1,4,1,0,2,0
44,0,0,1,1,26487,69,4723,23,2,8,10,12,14,23,2,1,3,3,0,5,0
65,1,1,1,1,53233,40,4421,18,28,0,9,3,0,0,1,0,3,1,0,4,0
62,2,1,1,1,67716,1016,4853,8,530,81,217,62,9,56,7,4,13,4,1,5,1
50,3,1,1,1,76234,907,4461,21,519,50,167,120.5,0,41,8,3,11,1,1,3,2
66,4,1,0,0,84117,1566,4367,60,611,76,556,59,45,26,7,10,6,1,1,2,2
65,3,1,0,0,65487,1169,4488,48,240,67,500,120.5,0,126.5,3,5,6,3,0,2,2
50,0,1,1,1,25224,46,4423,36,4,9,12,11,2,8,1,1,3,2,0,3,0
39,3,0,0,0,89616,1644,4807,36,671,47,556,120.5,81,15,7,5,12,1,0,2,2
51,2,0,1,2,40851,59,4811,63,23,1,7,0,4,24,1,1,2,1,0,7,0
75,2,1,0,0,27469,17,5014,2,9,1,2,3,2,0,0,0,3,1,0,6,0
65,1,1,0,0,82347,1853,4918,38,556,54,556,120.5,81,63,7,7,10,1,2,3,2
65,2,1,1,1,73803,1528,5015,61,833,80,363,52,26,126.5,9,5,6,2,1,6,1
70,3,0,1,2,8820,35,4782,52,12,0,13,4,2,4,3,0,3,4,0,8,0
48,2,0,0,0,43322,141,4387,25,56,7,48,10,2,18,3,0,4,1,0,7,0
49,2,1,1,1,55593,546,4630,63,293,8,124,11,4,106,6,6,3,2,1,6,1
68,2,1,1,2,50501,500,4694,10,297,0,38,13,0,126.5,5,4,4,7,1,6,1
47,2,1,1,2,37085,61,4321,65,39,1,16,2,0,3,3,0,3,4,0,8,0
32,0,0,1,1,16185,106,4646,71,5,11,16,21,8,45,2,2,2,2,0,8,0
53,2,0,1,1,57731,704,4901,0,266,21,300,65,8,44,8,8,6,4,0,6,1
49,4,0,1,1,48432,424,4937,3,322,3,50,4,3,42,7,1,6,5,0,8,1
44,2,1,1,1,73807,849,4861,88,366,81,156,71,78,54,5,5,11,2,0,2,2
32,2,1,0,0,18929,85,4816,15,32,0,8,23,4,18,1,0,4,1,0,6,0
54,2,0,1,2,35893,199,4940,80,158,0,23,0,0,18,3,1,5,6,0,8,0
42,2,1,1,1,61014,1147,5005,17,269,81,495,120.5,43,29,9,3,4,4,0,7,1
68,2,1,1,2,32144,54,4416,76,41,0,10,0,0,3,2,1,3,4,1,7,0
59,0,1,1,1,14918,43,4887,52,3,3,3,15,4,15,1,0,3,1,0,6,0
59,2,0,1,2,45146,53,4667,28,33,0,5,0,0,15,1,1,2,2,0,4,0
67,1,0,1,1,41769,521,4819,31,302,29,131,32,0,27,8,1,7,6,0,8,1
41,2,1,0,0,88325,1623,4462,42,519,71,556,93,27,53,6,2,9,1,0,2,2
72,3,0,1,2,38054,45,4377,24,23,2,17,2,1,0,2,0,3,2,0,7,0
27,1,0,0,0,80617,1435,4943,42,594,51,556,72,55,32,4,6,8,1,0,2,2
46,2,1,1,1,5305,32,4652,12,12,4,7,1,3,5,1,0,0,0,0,13,0
68,2,1,1,2,36807,16,4874,88,4,2,5,0,0,5,1,0,2,1,0,6,0
39,2,1,1,1,28427,52,4783,67,18,3,19,3,3,6,2,0,3,2,0,8,0
74,4,0,0,0,82032,1234,4403,54,332,81,377,120.5,81,57,4,6,7,0,0,1,2
44,2,1,1,1,22775,15,4693,40,5,1,8,0,0,1,1,0,2,1,0,8,0
37,3,1,1,1,40101,415,4941,73,171,3,129,26,24,62,6,1,6,4,0,7,1
43,2,1,1,1,58025,470,4533,81,270,31,88,11,48,22,3,2,10,3,0,4,1
40,3,0,0,0,75777,1438,4678,12,712,26,538,69,13,80,3,6,11,1,2,1,2
43,1,1,1,1,7500,53,4736,7,2,8,11,3,8,21,3,2,2,4,0,7,0
59,3,1,1,3,33562,51,4322,33,21,12,12,0,3,3,2,0,4,3,0,4,0
52,4,0,1,1,57642,679,4489,24,580,6,58,8,0,27,7,6,6,3,1,4,1
54,2,1,1,2,58554,586,4959,55,368,24,68,38,0,88,8,2,6,6,0,7,1
43,2,1,1,2,63777,653,4780,87,457,5,106,15,17,53,11,1,6,8,0,8,1
60,2,0,1,1,57967,468,4801,39,229,7,137,4,0,91,4,2,8,5,0,5,1
44,1,1,0,0,51381.5,1679,5004,53,32,2,556,12,4,22,0,0,1,0,1,0,2
50,2,1,1,2,24434,50,4360,9,3,2,8,20,0,17,2,1,2,2,0,7,0
38,2,0,1,1,11012,84,4788,82,24,3,26,7,1,23,3,1,2,3,1,9,0
52,3,0,0,0,44802,1049,4995,71,853,10,143,13,10,20,9,4,12,2,0,8,1
36,2,0,0,0,26816,22,4999,50,5,1,6,3,4,3,0,0,3,1,0,4,0
45,2,1,1,1,117416.25,62,4710,23,9,14,18,8,1,12,3,1,3,4,0,6,0
48,2,1,1,1,34421,30,4681,81,3,3,7,6,2,9,1,0,2,1,0,7,0
55,2,1,1,1,61223,1341,4699,46,709,43,182,42,81,126.5,9,3,4,2,0,5,1
76,4,1,1,3,64014,444,4337,56,406,0,30,0,0,8,8,2,5,7,1,7,1
41,2,0,0,0,56981,1241,4473,91,908,48,217,32,12,24,2,3,13,1,1,6,2
66,3,1,1,1,69245,843,4474,8,428,30,214,80,30,61,6,5,10,2,0,3,2
68,4,1,1,2,52869,172,4940,40,84,3,61,2,1,21,3,1,4,3,0,7,0
